ABHD10,0.4081111,"Non-interacting"
ABHD12,1.208462,"Non-interacting"
ABHD12B,0.3587437,"Interacting"
ABHD13,0.03863205,"Non-interacting"
ABHD14A,0.2721271,"Non-interacting"
ABHD14B,0.3761517,"Interacting"
ABHD15,0.1283093,"Non-interacting"
ABHD16A,0.06782079,"Non-interacting"
ABHD16B,0.08928842,"Non-interacting"
ABHD17B,0.07994118,"Interacting"
ABHD17C,0.04536765,"Non-interacting"
ABHD18,0.2090757,"Non-interacting"
ABHD2,0.04579063,"Non-interacting"
ABHD3,0.2146333,"Non-interacting"
ABHD4,0.07346628,"Non-interacting"
ABHD5,0.1255706,"Non-interacting"
ABHD6,0.05230328,"Non-interacting"
ABHD8,0.0355103,"Non-interacting"
ABI1,0.02313278,"Interacting"
ABI2,0.06087795,"Interacting"
ABI3,0.1433542,"Interacting"
ABI3BP,0.2733117,"Non-interacting"
ABL1,0.09870572,"Interacting"
ABL2,0.1503571,"Interacting"
ABLIM1,0.1830272,"Non-interacting"
ABLIM2,0.1395872,"Interacting"
ABLIM3,0.03654772,"Non-interacting"
ABO,0.3226163,"Non-interacting"
ABR,0.04929028,"Non-interacting"
ABRA,0.2557367,"Non-interacting"
ABRAXAS1,0.3442806,"Non-interacting"
ABRAXAS2,0.1008027,"Non-interacting"
ABT1,0.1859412,"Non-interacting"
ABTB1,0.06381996,"Interacting"
ABTB2,0.03462381,"Interacting"
ACAA1,0.1086061,"Non-interacting"
ACAA2,0.222649,"Non-interacting"
ACACA,0.04910854,"Non-interacting"
ACACB,0.1050473,"Non-interacting"
ACAD10,0.2961977,"Non-interacting"
ACAD11,0.3226603,"Non-interacting"
ACAD8,0.2139372,"Non-interacting"
ACAD9,0.2293172,"Non-interacting"
ACADL,0.2704494,"Non-interacting"
ACADM,0.2132274,"Interacting"
ACADS,0.07644246,"Non-interacting"
ACADSB,0.27302,"Non-interacting"
ACADVL,0.2476086,"Non-interacting"
ACAN,0.335938,"Interacting"
ACAP1,0.1030508,"Interacting"
ACAP2,0.07021586,"Interacting"
ACAP3,0.053581,"Interacting"
ACAT1,0.1999529,"Non-interacting"
ACAT2,0.2569049,"Non-interacting"
ACBD3,0.1994858,"Non-interacting"
ACBD4,0.6656865,"Interacting"
ACBD5,0.3277313,"Non-interacting"
ACBD6,0.2151346,"Interacting"
ACCS,0.2633036,"Non-interacting"
ACD,0.637932,"Non-interacting"
ACE,0.1725408,"Interacting"
ACE2,0.4883408,"Interacting"
ACER1,0.2420465,"Non-interacting"
ACER2,0.09317373,"Non-interacting"
ACER3,0.2677491,"Non-interacting"
ACHE,0.1806806,"Non-interacting"
ACKR2,0.2810287,"Non-interacting"
ACKR3,0.0263453,"Non-interacting"
ACKR4,0.2344665,"Non-interacting"
ACLY,0.04243778,"Non-interacting"
ACMSD,0.2003464,"Non-interacting"
ACO1,0.1311,"Non-interacting"
ACOD1,0.3235231,"Non-interacting"
ACOT1,0.3130833,"Non-interacting"
ACOT11,0.1106239,"Non-interacting"
ACOT12,0.2205478,"Non-interacting"
ACOT13,0.3037759,"Interacting"
ACOT2,0.4062252,"Non-interacting"
ACOT4,0.3657457,"Non-interacting"
ACOT6,0.4481718,"Non-interacting"
ACOT7,0.05779624,"Non-interacting"
ACOT8,0.1992571,"Non-interacting"
ACOT9,0.2288929,"Non-interacting"
ACOX1,0.2327756,"Non-interacting"
ACOX2,0.3649161,"Non-interacting"
ACOX3,0.2550417,"Non-interacting"
ACOXL,0.3587926,"Non-interacting"
ACP2,0.2054776,"Non-interacting"
ACP5,0.1119153,"Non-interacting"
ACP6,0.3965433,"Non-interacting"
ACP7,0.1726499,"Non-interacting"
ACPP,0.4027399,"Non-interacting"
ACR,0.387995,"Non-interacting"
ACRBP,0.3205231,"Non-interacting"
ACRV1,0.4659846,"Non-interacting"
ACSBG1,0.1347955,"Non-interacting"
ACSBG2,0.3914326,"Non-interacting"
ACSF2,0.2584053,"Non-interacting"
ACSF3,0.1935217,"Non-interacting"
ACSL1,0.1511671,"Non-interacting"
ACSL3,0.08600416,"Non-interacting"
ACSL4,0.06774218,"Non-interacting"
ACSL5,0.3764407,"Non-interacting"
ACSL6,0.1247801,"Non-interacting"
ACSM1,0.5197011,"Non-interacting"
ACSM3,0.2558759,"Non-interacting"
ACSM4,0.2802608,"Non-interacting"
ACSM5,0.2483301,"Non-interacting"
ACSM6,0.6776241,"Non-interacting"
ACSS1,0.1803021,"Non-interacting"
ACSS3,0.1618515,"Non-interacting"
ACTA1,0.001015873,"Interacting"
ACTBL2,0.06439096,"Interacting"
ACTC1,0.00202027,"Interacting"
ACTL10,0.1588286,"Interacting"
ACTL6B,0.009665072,"Non-interacting"
ACTL8,0.1790219,"Non-interacting"
ACTL9,0.1468048,"Non-interacting"
ACTR10,0.1715468,"Non-interacting"
ACTR1A,0.03545266,"Interacting"
ACTR1B,0.02027624,"Interacting"
ACTR3,0.02427737,"Non-interacting"
ACTR3B,0.003024735,"Non-interacting"
ACTR5,0.1106189,"Non-interacting"
ACTR6,0.01112121,"Non-interacting"
ACTR8,0.04861592,"Non-interacting"
ACTRT2,0.114878,"Non-interacting"
ACTRT3,0.3059738,"Non-interacting"
ACVR1,0.02075306,"Interacting"
ACVR1B,0.01606517,"Interacting"
ACVR1C,0.06669936,"Interacting"
ACVR2A,0.01308065,"Interacting"
ACVR2B,0.02435845,"Interacting"
ACVRL1,0.1377549,"Interacting"
ACY1,0.6521618,"Non-interacting"
ACY3,0.2402035,"Non-interacting"
ACYP1,0.3947,"Interacting"
ADA,0.1998102,"Non-interacting"
ADA2,0.08707816,"Non-interacting"
ADAD1,0.2298574,"Non-interacting"
ADAD2,0.2600123,"Non-interacting"
ADAL,0.316862,"Non-interacting"
ADAM10,0.09188503,"Non-interacting"
ADAM11,0.1010013,"Non-interacting"
ADAM12,0.2620611,"Non-interacting"
ADAM15,0.3371008,"Non-interacting"
ADAM17,0.1252877,"Non-interacting"
ADAM18,0.400383,"Non-interacting"
ADAM19,0.127473,"Non-interacting"
ADAM2,0.5975689,"Non-interacting"
ADAM20,0.7685408,"Non-interacting"
ADAM21,0.5198442,"Non-interacting"
ADAM22,0.1673065,"Non-interacting"
ADAM23,0.1212651,"Non-interacting"
ADAM28,0.4735882,"Interacting"
ADAM29,0.5252393,"Non-interacting"
ADAM30,0.5366987,"Non-interacting"
ADAM32,0.807458,"Non-interacting"
ADAM33,0.3777125,"Non-interacting"
ADAM7,0.4845716,"Non-interacting"
ADAM8,0.3566359,"Non-interacting"
ADAM9,0.2344761,"Non-interacting"
ADAMDEC1,0.3996026,"Non-interacting"
ADAMTS1,0.1291138,"Non-interacting"
ADAMTS10,0.09797366,"Non-interacting"
ADAMTS12,0.2421325,"Non-interacting"
ADAMTS13,0.3287495,"Non-interacting"
ADAMTS14,0.1774211,"Non-interacting"
ADAMTS15,0.05182458,"Non-interacting"
ADAMTS16,0.1976414,"Non-interacting"
ADAMTS17,0.08965936,"Non-interacting"
ADAMTS18,0.1414408,"Non-interacting"
ADAMTS19,0.2206561,"Non-interacting"
ADAMTS20,0.438462,"Non-interacting"
ADAMTS3,0.1642735,"Non-interacting"
ADAMTS4,0.121211,"Non-interacting"
ADAMTS5,0.09873851,"Non-interacting"
ADAMTS6,0.1044968,"Non-interacting"
ADAMTS7,0.2150018,"Non-interacting"
ADAMTS8,0.1305993,"Non-interacting"
ADAMTS9,0.1296024,"Non-interacting"
ADAMTSL2,0.06225316,"Non-interacting"
ADAMTSL3,0.2180343,"Interacting"
ADAMTSL5,0.1821922,"Non-interacting"
ADAP1,0.03681609,"Interacting"
ADAP2,0.2524839,"Non-interacting"
ADAR,0.3187797,"Interacting"
ADARB1,0.05962625,"Non-interacting"
ADARB2,0.06586033,"Interacting"
ADAT1,0.3808367,"Non-interacting"
ADAT2,0.2911158,"Non-interacting"
ADAT3,0.08815408,"Non-interacting"
ADCK2,0.2612939,"Interacting"
ADCY1,0.06887627,"Non-interacting"
ADCY10,0.6393536,"Non-interacting"
ADCY2,0.04759549,"Non-interacting"
ADCY3,0.0765152,"Non-interacting"
ADCY4,0.1117639,"Non-interacting"
ADCY5,0.05911138,"Non-interacting"
ADCY6,0.09001487,"Non-interacting"
ADCY7,0.1344588,"Non-interacting"
ADCY8,0.076578,"Non-interacting"
ADCY9,0.07757249,"Non-interacting"
ADCYAP1,0.3716911,"Non-interacting"
ADCYAP1R1,0.1117961,"Non-interacting"
ADD1,0.1384658,"Non-interacting"
ADD2,0.04775758,"Non-interacting"
ADGB,0.3612893,"Non-interacting"
ADGRA1,0.1276679,"Non-interacting"
ADGRA3,0.07701365,"Interacting"
ADGRB2,0.05079517,"Non-interacting"
ADGRB3,0.04013918,"Non-interacting"
ADGRD1,0.1885556,"Non-interacting"
ADGRD2,0.378971,"Non-interacting"
ADGRE1,0.5741844,"Non-interacting"
ADGRE2,0.4791285,"Non-interacting"
ADGRE3,0.6347202,"Non-interacting"
ADGRF1,0.4534484,"Non-interacting"
ADGRF2,0.5705192,"Non-interacting"
ADGRF3,0.4886447,"Non-interacting"
ADGRF4,0.3432622,"Non-interacting"
ADGRF5,0.3642964,"Non-interacting"
ADGRG1,0.2208853,"Non-interacting"
ADGRG3,0.3505182,"Non-interacting"
ADGRG4,0.7989695,"Non-interacting"
ADGRG5,0.3511265,"Non-interacting"
ADGRG6,0.31929,"Non-interacting"
ADGRG7,0.8194962,"Non-interacting"
ADGRL2,0.06162509,"Non-interacting"
ADGRL3,0.08293606,"Non-interacting"
ADGRL4,0.2295081,"Non-interacting"
ADH4,0.3927011,"Non-interacting"
ADH6,0.6545882,"Non-interacting"
ADH7,0.1701501,"Non-interacting"
ADHFE1,0.1785313,"Non-interacting"
ADI1,0.06826429,"Non-interacting"
ADIG,0.9643125,"Non-interacting"
ADIPOQ,0.2172336,"Non-interacting"
ADIPOR1,0.1952157,"Non-interacting"
ADIPOR2,0.09754805,"Non-interacting"
ADIRF,0.4179273,"Non-interacting"
ADK,0.1586452,"Non-interacting"
ADM,0.2377838,"Non-interacting"
ADM2,0.4494865,"Non-interacting"
ADM5,0.5010268,"Non-interacting"
ADNP,0.05973593,"Interacting"
ADO,0.05127407,"Non-interacting"
ADORA1,0.0285,"Non-interacting"
ADORA2A,0.07873415,"Interacting"
ADORA2B,0.2236119,"Non-interacting"
ADPGK,0.1785654,"Non-interacting"
ADPRH,0.2893743,"Non-interacting"
ADPRHL1,0.08437026,"Non-interacting"
ADPRHL2,0.07880663,"Non-interacting"
ADPRM,0.2591287,"Non-interacting"
ADRA1A,0.06146316,"Non-interacting"
ADRA1B,0.06298416,"Non-interacting"
ADRA1D,0.06146316,"Non-interacting"
ADRA2A,0.04734152,"Interacting"
ADRA2B,0.1268161,"Non-interacting"
ADRA2C,0.06821053,"Non-interacting"
ADRB1,0.04446868,"Interacting"
ADRB2,0.1310797,"Interacting"
ADRB3,0.1947457,"Interacting"
ADRM1,0.02760106,"Non-interacting"
ADSL,0.1372092,"Non-interacting"
ADSS,0.1477884,"Non-interacting"
ADSSL1,0.1561545,"Non-interacting"
ADTRP,0.7594649,"Non-interacting"
AEBP1,0.1203086,"Interacting"
AEBP2,0.04116174,"Non-interacting"
AEN,0.6379561,"Non-interacting"
AES,0.3339023,"Non-interacting"
AFAP1,0.09512192,"Non-interacting"
AFAP1L1,0.126164,"Non-interacting"
AFAP1L2,0.1609237,"Non-interacting"
AFF1,0.5127339,"Non-interacting"
AFF3,0.1739019,"Non-interacting"
AFF4,0.107098,"Non-interacting"
AFG1L,0.2600911,"Non-interacting"
AFG3L2,0.09530692,"Non-interacting"
AFM,0.5104726,"Non-interacting"
AFMID,0.3496892,"Interacting"
AFP,0.2849136,"Non-interacting"
AGAP2,0.1153549,"Interacting"
AGAP3,0.04139356,"Interacting"
AGBL1,0.3816097,"Non-interacting"
AGBL2,0.5221969,"Non-interacting"
AGBL3,0.3968183,"Non-interacting"
AGBL4,0.1324787,"Non-interacting"
AGBL5,0.2779101,"Non-interacting"
AGER,0.4319007,"Interacting"
AGFG1,0.1025197,"Non-interacting"
AGFG2,0.2842443,"Non-interacting"
AGGF1,0.2519958,"Non-interacting"
AGMAT,0.1948023,"Non-interacting"
AGMO,0.2281627,"Non-interacting"
AGO1,0.02196108,"Non-interacting"
AGO2,0.003176263,"Non-interacting"
AGO3,0.003018568,"Non-interacting"
AGO4,0.009065574,"Non-interacting"
AGPAT1,0.2104982,"Non-interacting"
AGPAT2,0.1282772,"Non-interacting"
AGPAT3,0.06626316,"Non-interacting"
AGPAT4,0.1119149,"Non-interacting"
AGPS,0.1613405,"Non-interacting"
AGR2,0.393767,"Non-interacting"
AGR3,0.2265212,"Non-interacting"
AGRN,0.1655024,"Non-interacting"
AGRP,0.2703359,"Non-interacting"
AGT,0.3090268,"Non-interacting"
AGTPBP1,0.1492321,"Non-interacting"
AGTR1,0.09520334,"Non-interacting"
AGTR2,0.1559778,"Non-interacting"
AGTRAP,0.2883671,"Non-interacting"
AGXT,0.1232061,"Non-interacting"
AGXT2,0.2351582,"Non-interacting"
AHCTF1,0.4244237,"Non-interacting"
AHCYL1,0.03473346,"Non-interacting"
AHCYL2,0.0875082,"Non-interacting"
AHDC1,0.05468227,"Non-interacting"
AHI1,0.4212742,"Interacting"
AHNAK2,0.399677,"Non-interacting"
AHR,0.296947,"Non-interacting"
AHRR,0.3880316,"Non-interacting"
AHSA1,0.1489172,"Non-interacting"
AHSA2,0.5164264,"Non-interacting"
AHSG,0.7802727,"Non-interacting"
AICDA,0.06857653,"Non-interacting"
AIDA,0.2170067,"Non-interacting"
AIF1,0.1267311,"Non-interacting"
AIF1L,0.08665217,"Non-interacting"
AIFM1,0.2541304,"Non-interacting"
AIFM2,0.1634286,"Non-interacting"
AIFM3,0.0514398,"Non-interacting"
AIM2,0.7554839,"Non-interacting"
AIMP1,0.2637477,"Non-interacting"
AIMP2,0.2042381,"Non-interacting"
AIP,0.305515,"Interacting"
AIPL1,0.2323271,"Interacting"
AIRE,0.2509418,"Non-interacting"
AJAP1,0.1992015,"Non-interacting"
AK1,0.09903684,"Non-interacting"
AK2,0.2009784,"Non-interacting"
AK4,0.1133636,"Non-interacting"
AK5,0.1585443,"Non-interacting"
AK7,0.2643115,"Interacting"
AK8,0.2689011,"Non-interacting"
AK9,0.4293462,"Interacting"
AKAIN1,0.4102273,"Non-interacting"
AKAP1,0.3694124,"Non-interacting"
AKAP10,0.1906212,"Non-interacting"
AKAP11,0.3934818,"Non-interacting"
AKAP13,0.4596668,"Interacting"
AKAP14,1.343974,"Non-interacting"
AKAP17A,0.06664017,"Non-interacting"
AKAP2,0.2654582,"Non-interacting"
AKAP3,0.5316049,"Non-interacting"
AKAP4,0.5333075,"Non-interacting"
AKAP5,0.5125818,"Non-interacting"
AKAP8,0.1921513,"Non-interacting"
AKAP8L,0.07409165,"Non-interacting"
AKAP9,0.3916234,"Non-interacting"
AKIP1,0.6211284,"Non-interacting"
AKIRIN1,0.1313938,"Non-interacting"
AKIRIN2,0.1936995,"Non-interacting"
AKNA,0.5523855,"Non-interacting"
AKNAD1,0.7371162,"Non-interacting"
AKR1A1,0.1226451,"Non-interacting"
AKR1E2,0.4397107,"Non-interacting"
AKR7A3,0.1598252,"Non-interacting"
AKR7L,0.1682301,"Non-interacting"
AKT1,0.01148421,"Interacting"
AKT1S1,0.1146459,"Non-interacting"
AKT2,0.02161954,"Interacting"
AKT3,0.003012931,"Interacting"
ALAD,0.1791722,"Non-interacting"
ALAS1,0.1198936,"Non-interacting"
ALAS2,0.1812539,"Interacting"
ALB,0.3177504,"Interacting"
ALCAM,0.1716955,"Interacting"
ALDH16A1,0.257225,"Non-interacting"
ALDH18A1,0.07627945,"Non-interacting"
ALDH1A2,0.03672345,"Non-interacting"
ALDH1A3,0.07464192,"Non-interacting"
ALDH1B1,0.06567248,"Non-interacting"
ALDH1L1,0.1496033,"Non-interacting"
ALDH1L2,0.09888203,"Non-interacting"
ALDH2,0.04892693,"Non-interacting"
ALDH3A1,0.2404916,"Non-interacting"
ALDH3A2,0.2322283,"Non-interacting"
ALDH3B1,0.1049808,"Non-interacting"
ALDH3B2,0.106574,"Non-interacting"
ALDH4A1,0.07219929,"Non-interacting"
ALDH5A1,0.1903069,"Non-interacting"
ALDH6A1,0.180122,"Non-interacting"
ALDH7A1,0.1112486,"Non-interacting"
ALDH8A1,0.1262213,"Non-interacting"
ALDH9A1,0.1814442,"Non-interacting"
ALDOB,0.1120487,"Non-interacting"
ALDOC,0.1601178,"Non-interacting"
ALG1,0.2793094,"Non-interacting"
ALG10,0.1839915,"Non-interacting"
ALG10B,0.2037516,"Non-interacting"
ALG11,0.2537923,"Non-interacting"
ALG12,0.1594262,"Non-interacting"
ALG13,0.4151516,"Non-interacting"
ALG14,0.3697083,"Non-interacting"
ALG1L,0.3007761,"Non-interacting"
ALG1L2,0.3261895,"Non-interacting"
ALG2,0.18394,"Non-interacting"
ALG3,0.1824732,"Non-interacting"
ALG5,0.2391832,"Non-interacting"
ALG6,0.2329152,"Non-interacting"
ALG8,0.2195592,"Non-interacting"
ALG9,0.2296401,"Non-interacting"
ALK,0.1158181,"Interacting"
ALKAL1,0.4267857,"Non-interacting"
ALKAL2,0.3341589,"Non-interacting"
ALKBH1,0.326876,"Non-interacting"
ALKBH2,0.2098621,"Non-interacting"
ALKBH3,0.205117,"Non-interacting"
ALKBH4,0.08684437,"Non-interacting"
ALKBH5,0.02329319,"Non-interacting"
ALKBH6,0.1796717,"Non-interacting"
ALKBH7,0.1456275,"Non-interacting"
ALLC,0.2626463,"Non-interacting"
ALMS1,0.7718764,"Non-interacting"
ALOX12,0.2551207,"Non-interacting"
ALOX12B,0.09144634,"Non-interacting"
ALOX15B,0.1915195,"Non-interacting"
ALOX5,0.06691589,"Non-interacting"
ALOX5AP,0.0656358,"Interacting"
ALOXE3,0.208026,"Non-interacting"
ALPI,0.1722911,"Non-interacting"
ALPK1,0.3924163,"Non-interacting"
ALPK2,0.6900254,"Interacting"
ALPL,0.0884894,"Non-interacting"
ALS2,0.1162154,"Non-interacting"
ALS2CL,0.1632471,"Non-interacting"
ALS2CR12,0.9247905,"Non-interacting"
ALX1,0.1823304,"Non-interacting"
ALX3,0.1757018,"Non-interacting"
ALYREF,0.173761,"Interacting"
AMACR,0.5067559,"Non-interacting"
AMBN,0.4549041,"Non-interacting"
AMBP,0.2678601,"Interacting"
AMBRA1,0.0939194,"Non-interacting"
AMD1,0.186318,"Non-interacting"
AMDHD1,0.1552348,"Non-interacting"
AMDHD2,0.1161078,"Non-interacting"
AMELX,0.8292696,"Non-interacting"
AMELY,0.9351561,"Non-interacting"
AMER1,0.4671304,"Non-interacting"
AMER2,0.1981776,"Non-interacting"
AMER3,0.3289308,"Non-interacting"
AMFR,0.1164292,"Interacting"
AMH,0.2231127,"Non-interacting"
AMHR2,0.3525612,"Interacting"
AMIGO1,0.1436633,"Non-interacting"
AMIGO2,0.1165797,"Non-interacting"
AMIGO3,0.1901633,"Interacting"
AMMECR1,0.04509639,"Non-interacting"
AMMECR1L,0.1515338,"Non-interacting"
AMN,0.1268275,"Non-interacting"
AMN1,0.2405163,"Non-interacting"
AMOT,0.145949,"Non-interacting"
AMOTL1,0.09995421,"Non-interacting"
AMOTL2,0.1439679,"Non-interacting"
AMPD1,0.178379,"Non-interacting"
AMPD2,0.05564318,"Non-interacting"
AMPD3,0.08706088,"Non-interacting"
AMT,0.2646328,"Non-interacting"
AMTN,0.5678469,"Non-interacting"
AMZ1,0.1479299,"Non-interacting"
ANAPC1,0.1133318,"Non-interacting"
ANAPC10,0,"Non-interacting"
ANAPC11,0.6691044,"Non-interacting"
ANAPC13,0.03536585,"Non-interacting"
ANAPC16,0.03286111,"Non-interacting"
ANAPC2,0.03870437,"Interacting"
ANAPC4,0.0876392,"Non-interacting"
ANAPC5,0.08650068,"Non-interacting"
ANAPC7,0.2782248,"Non-interacting"
ANG,1.414589,"Non-interacting"
ANGEL1,0.2264738,"Non-interacting"
ANGEL2,0.1593829,"Non-interacting"
ANGPTL5,0.2995565,"Non-interacting"
ANGPTL8,0.4579637,"Non-interacting"
ANK1,0.1015571,"Interacting"
ANK2,0.2260277,"Interacting"
ANK3,0.1070194,"Interacting"
ANKDD1A,0.396262,"Interacting"
ANKDD1B,2.646376,"Interacting"
ANKEF1,0.2668053,"Interacting"
ANKFN1,0.132979,"Interacting"
ANKFY1,0.06723952,"Interacting"
ANKH,0.02710722,"Non-interacting"
ANKHD1,0.130334,"Interacting"
ANKIB1,0.08674564,"Interacting"
ANKK1,0.3847974,"Interacting"
ANKLE1,0.5579318,"Interacting"
ANKMY1,0.2821199,"Interacting"
ANKMY2,0.1687583,"Interacting"
ANKRA2,0.03719169,"Interacting"
ANKRD1,0.1494088,"Interacting"
ANKRD10,0.3222314,"Interacting"
ANKRD11,0.149699,"Interacting"
ANKRD12,0.1796837,"Interacting"
ANKRD13A,0.1299966,"Interacting"
ANKRD13B,0.03504124,"Interacting"
ANKRD13C,0.09538346,"Interacting"
ANKRD13D,0.09648393,"Non-interacting"
ANKRD16,0.2691897,"Interacting"
ANKRD17,0.05447872,"Interacting"
ANKRD2,0.1365222,"Interacting"
ANKRD22,0.2117443,"Interacting"
ANKRD23,0.2948395,"Interacting"
ANKRD24,0.2698928,"Interacting"
ANKRD26,0.4913079,"Interacting"
ANKRD27,0.1705466,"Interacting"
ANKRD29,0.1211689,"Interacting"
ANKRD30B,1.466838,"Interacting"
ANKRD31,0.7406355,"Interacting"
ANKRD33,0.3446214,"Interacting"
ANKRD34A,0.05335845,"Interacting"
ANKRD34B,0.2581518,"Interacting"
ANKRD34C,0.1746854,"Interacting"
ANKRD35,0.339005,"Interacting"
ANKRD37,0.3551139,"Interacting"
ANKRD39,0.1617436,"Interacting"
ANKRD40,0.1865683,"Interacting"
ANKRD42,0.4451962,"Interacting"
ANKRD44,0.05463933,"Interacting"
ANKRD45,0.3912797,"Interacting"
ANKRD46,0.01415094,"Interacting"
ANKRD49,0.2310044,"Interacting"
ANKRD50,0.03856962,"Interacting"
ANKRD52,0.08151154,"Interacting"
ANKRD53,0.4196774,"Interacting"
ANKRD54,0.1857993,"Interacting"
ANKRD6,0.1945481,"Interacting"
ANKRD60,0.4758145,"Interacting"
ANKRD61,0.3623904,"Interacting"
ANKRD62,1.094442,"Interacting"
ANKRD63,0.08090576,"Interacting"
ANKRD65,0.2414143,"Interacting"
ANKRD66,0.205386,"Interacting"
ANKRD7,0.9878226,"Interacting"
ANKRD9,0.0464791,"Interacting"
ANKS3,0.2080152,"Interacting"
ANKS4B,0.2629637,"Interacting"
ANKS6,0.1460398,"Interacting"
ANKUB1,0.3111494,"Interacting"
ANKZF1,0.4609142,"Interacting"
ANLN,0.2781595,"Non-interacting"
ANO1,0.05697917,"Non-interacting"
ANO10,0.1675906,"Non-interacting"
ANO2,0.1635216,"Non-interacting"
ANO3,0.06621014,"Non-interacting"
ANO4,0.07411509,"Non-interacting"
ANO5,0.3300318,"Non-interacting"
ANO6,0.1213982,"Non-interacting"
ANO7,0.1980353,"Non-interacting"
ANO8,0.101966,"Non-interacting"
ANO9,0.1699907,"Non-interacting"
ANOS1,0.1640312,"Non-interacting"
ANP32A,0.12183,"Non-interacting"
ANP32B,0.4778327,"Non-interacting"
ANP32D,0.6623231,"Non-interacting"
ANPEP,0.2462004,"Non-interacting"
ANTXR2,0.1841429,"Non-interacting"
ANXA1,0.2385101,"Non-interacting"
ANXA10,0.2541827,"Non-interacting"
ANXA13,0.2145876,"Non-interacting"
ANXA2R,1.190892,"Non-interacting"
ANXA3,0.1316911,"Non-interacting"
ANXA4,0.1417492,"Non-interacting"
ANXA5,0.1121864,"Non-interacting"
ANXA8,0.09765443,"Non-interacting"
ANXA9,0.2890029,"Non-interacting"
AOAH,0.6214669,"Non-interacting"
AOC1,0.1719573,"Non-interacting"
AOC2,0.4194213,"Non-interacting"
AOC3,0.2558327,"Non-interacting"
AOPEP,0.4189793,"Non-interacting"
AOX1,0.2753945,"Non-interacting"
AP1AR,0.1412117,"Non-interacting"
AP1M1,0.004529551,"Non-interacting"
AP1M2,0.06572519,"Non-interacting"
AP1S1,0,"Non-interacting"
AP1S2,0.2340186,"Non-interacting"
AP2A1,0.05003185,"Interacting"
AP2A2,0.06906667,"Interacting"
AP2M1,0.006537209,"Non-interacting"
AP2S1,0.01620567,"Non-interacting"
AP3B1,0.1662693,"Non-interacting"
AP3B2,0.06808872,"Non-interacting"
AP3D1,0.0659629,"Non-interacting"
AP3M1,0.02339846,"Non-interacting"
AP3M2,0.02751675,"Non-interacting"
AP3S1,0.06816993,"Non-interacting"
AP4B1,0.1541422,"Non-interacting"
AP4E1,0.2417289,"Non-interacting"
AP4M1,0.1101611,"Non-interacting"
AP5B1,0.2547024,"Non-interacting"
AP5M1,0.2244156,"Non-interacting"
AP5S1,0.10091,"Non-interacting"
AP5Z1,0.1229612,"Non-interacting"
APAF1,0.3073053,"Non-interacting"
APBA1,0.04523386,"Non-interacting"
APBA3,0.1550557,"Non-interacting"
APBB1,0.1919661,"Non-interacting"
APBB1IP,0.2758578,"Non-interacting"
APBB2,0.1174115,"Non-interacting"
APBB3,0.1828554,"Non-interacting"
APCDD1,0.07932525,"Non-interacting"
APCDD1L,0.2115589,"Non-interacting"
APEH,0.1537187,"Interacting"
APEX2,0.3426872,"Non-interacting"
APH1A,0.4407707,"Non-interacting"
APH1B,0.2529818,"Non-interacting"
API5,0.099606,"Non-interacting"
APIP,0.06556502,"Non-interacting"
