trimmed_TRIM46.aligned.fa.best.nuc.fas,0.115440115
trimmed_ZNF629.aligned.fa.best.nuc.fas,0.115473441
trimmed_OR9A2.aligned.fa.best.nuc.fas,0.116550117
trimmed_PDGFRB.aligned.fa.best.nuc.fas,0.118829982
trimmed_ZHX2.aligned.fa.best.nuc.fas,0.119331742
trimmed_FES.aligned.fa.best.nuc.fas,0.121654501
trimmed_ZNF225.aligned.fa.best.nuc.fas,0.128205128
trimmed_DNAJC16.aligned.fa.best.nuc.fas,0.128534704
trimmed_CCL13.aligned.fa.best.nuc.fas,0.130208333
trimmed_EVPLL.aligned.fa.best.nuc.fas,0.137457045
trimmed_BRD3.aligned.fa.best.nuc.fas,0.138121547
trimmed_ENC1.aligned.fa.best.nuc.fas,0.138910326
trimmed_ABCB8.aligned.fa.best.nuc.fas,0.139470014
trimmed_LRRN1.aligned.fa.best.nuc.fas,0.139470014
trimmed_ZBTB39.aligned.fa.best.nuc.fas,0.140449438
trimmed_DDR2.aligned.fa.best.nuc.fas,0.143061516
trimmed_PAK6.aligned.fa.best.nuc.fas,0.146627566
trimmed_OR10D3.aligned.fa.best.nuc.fas,0.147655962
trimmed_ZNF470.aligned.fa.best.nuc.fas,0.15060241
trimmed_ANAPC2.aligned.fa.best.nuc.fas,0.150829563
trimmed_LRRC32.aligned.fa.best.nuc.fas,0.151057402
trimmed_CHRM3.aligned.fa.best.nuc.fas,0.153583618
trimmed_FLRT3.aligned.fa.best.nuc.fas,0.153846154
trimmed_PKD1L2.aligned.fa.best.nuc.fas,0.154320988
trimmed_IVNS1ABP.aligned.fa.best.nuc.fas,0.155520995
trimmed_ZNF135.aligned.fa.best.nuc.fas,0.15625
trimmed_IGKC.aligned.fa.best.nuc.fas,0.157232704
trimmed_HSPA8.aligned.fa.best.nuc.fas,0.158227848
trimmed_DDX53.aligned.fa.best.nuc.fas,0.159235669
trimmed_OR2M2.aligned.fa.best.nuc.fas,0.16025641
trimmed_LRRC70.aligned.fa.best.nuc.fas,0.160513644
trimmed_ZBTB5.aligned.fa.best.nuc.fas,0.161138714
trimmed_LINGO1.aligned.fa.best.nuc.fas,0.16286645
trimmed_BCL6.aligned.fa.best.nuc.fas,0.167159573
trimmed_MID1.aligned.fa.best.nuc.fas,0.168067227
trimmed_RNF8.aligned.fa.best.nuc.fas,0.168161435
trimmed_CD55.aligned.fa.best.nuc.fas,0.169014085
trimmed_ZNF223.aligned.fa.best.nuc.fas,0.169491525
trimmed_MAPK4.aligned.fa.best.nuc.fas,0.171232877
trimmed_ZNF615.aligned.fa.best.nuc.fas,0.173010381
trimmed_DDX41.aligned.fa.best.nuc.fas,0.174489618
trimmed_ZNF202.aligned.fa.best.nuc.fas,0.174825175
trimmed_ZNF16.aligned.fa.best.nuc.fas,0.175695461
trimmed_RABGGTA.aligned.fa.best.nuc.fas,0.176056338
trimmed_RNF207.aligned.fa.best.nuc.fas,0.178954903
trimmed_UBQLN3.aligned.fa.best.nuc.fas,0.182915676
trimmed_KLHL8.aligned.fa.best.nuc.fas,0.183486239
trimmed_DYRK2.aligned.fa.best.nuc.fas,0.185528757
trimmed_HOXD1.aligned.fa.best.nuc.fas,0.187055743
trimmed_TRIM8.aligned.fa.best.nuc.fas,0.188679245
trimmed_DNAJC14.aligned.fa.best.nuc.fas,0.189663348
trimmed_CD248.aligned.fa.best.nuc.fas,0.190811684
trimmed_PRKCG.aligned.fa.best.nuc.fas,0.193423598
trimmed_KCNC4.aligned.fa.best.nuc.fas,0.19437799
trimmed_HSPA14.aligned.fa.best.nuc.fas,0.196078431
trimmed_USH1G.aligned.fa.best.nuc.fas,0.196078431
trimmed_ZNF878.aligned.fa.best.nuc.fas,0.198412698
trimmed_FKBP10.aligned.fa.best.nuc.fas,0.199203187
trimmed_ZNF449.aligned.fa.best.nuc.fas,0.2
trimmed_SERPIND1.aligned.fa.best.nuc.fas,0.200400802
trimmed_OR6C3.aligned.fa.best.nuc.fas,0.20096463
trimmed_HIST1H2AG.aligned.fa.best.nuc.fas,0.201612903
trimmed_LYN.aligned.fa.best.nuc.fas,0.203665988
trimmed_KLHL33.aligned.fa.best.nuc.fas,0.204290092
trimmed_TRIM34.aligned.fa.best.nuc.fas,0.204498978
trimmed_ZNF26.aligned.fa.best.nuc.fas,0.207138305
trimmed_PPP1R16A.aligned.fa.best.nuc.fas,0.208333333
trimmed_GRB2.aligned.fa.best.nuc.fas,0.212314225
trimmed_SNX17.aligned.fa.best.nuc.fas,0.212314225
trimmed_RBCK1.aligned.fa.best.nuc.fas,0.213675214
trimmed_ZBTB43.aligned.fa.best.nuc.fas,0.213675214
trimmed_ZNF429.aligned.fa.best.nuc.fas,0.215517241
trimmed_HIST2H2BF.aligned.fa.best.nuc.fas,0.216450216
trimmed_PIK3R3.aligned.fa.best.nuc.fas,0.216450216
trimmed_GSK3A.aligned.fa.best.nuc.fas,0.217332247
trimmed_ZNF14.aligned.fa.best.nuc.fas,0.218068536
trimmed_ZNF366.aligned.fa.best.nuc.fas,0.219646126
trimmed_PTK6.aligned.fa.best.nuc.fas,0.221238938
trimmed_TUBG1.aligned.fa.best.nuc.fas,0.221238938
trimmed_TUBB3.aligned.fa.best.nuc.fas,0.22172949
trimmed_TUBA1B.aligned.fa.best.nuc.fas,0.222222222
trimmed_ZBTB14.aligned.fa.best.nuc.fas,0.222717149
trimmed_PDCD10.aligned.fa.best.nuc.fas,0.222816399
trimmed_ADRA2A.aligned.fa.best.nuc.fas,0.223214286
trimmed_TUBB2B.aligned.fa.best.nuc.fas,0.224215247
trimmed_KCNA1.aligned.fa.best.nuc.fas,0.226244344
trimmed_ZBTB26.aligned.fa.best.nuc.fas,0.226244344
trimmed_PAK7.aligned.fa.best.nuc.fas,0.230946882
trimmed_RNF26.aligned.fa.best.nuc.fas,0.230946882
trimmed_ZNRF4.aligned.fa.best.nuc.fas,0.23255814
trimmed_FBXW5.aligned.fa.best.nuc.fas,0.234192037
trimmed_ZNF644.aligned.fa.best.nuc.fas,0.238453815
trimmed_PSMC4.aligned.fa.best.nuc.fas,0.238663484
trimmed_ANKZF1.aligned.fa.best.nuc.fas,0.238903558
trimmed_FUT8.aligned.fa.best.nuc.fas,0.240963855
trimmed_ZSCAN25.aligned.fa.best.nuc.fas,0.240963855
trimmed_ZDHHC6.aligned.fa.best.nuc.fas,0.242130751
trimmed_NEK2.aligned.fa.best.nuc.fas,0.243902439
trimmed_SERPINA12.aligned.fa.best.nuc.fas,0.243902439
trimmed_ZNF329.aligned.fa.best.nuc.fas,0.24600246
trimmed_SP4.aligned.fa.best.nuc.fas,0.246041934
trimmed_KEAP1.aligned.fa.best.nuc.fas,0.248138958
trimmed_HEPACAM.aligned.fa.best.nuc.fas,0.25
trimmed_ELK4.aligned.fa.best.nuc.fas,0.251353442
trimmed_GABRB2.aligned.fa.best.nuc.fas,0.252525253
trimmed_ZNF547.aligned.fa.best.nuc.fas,0.252525253
trimmed_DNAJA1.aligned.fa.best.nuc.fas,0.253164557
trimmed_KCNS2.aligned.fa.best.nuc.fas,0.253164557
trimmed_RNF5.aligned.fa.best.nuc.fas,0.256081946
trimmed_PROKR1.aligned.fa.best.nuc.fas,0.257069409
trimmed_ZNF280B.aligned.fa.best.nuc.fas,0.257352941
trimmed_SERPINE1.aligned.fa.best.nuc.fas,0.257731959
trimmed_NPY1R.aligned.fa.best.nuc.fas,0.260416667
trimmed_SERPINA1.aligned.fa.best.nuc.fas,0.261608895
trimmed_PTGS2.aligned.fa.best.nuc.fas,0.261780105
trimmed_ZSCAN23.aligned.fa.best.nuc.fas,0.261780105
trimmed_SERPINA7.aligned.fa.best.nuc.fas,0.262237762
trimmed_APLNR.aligned.fa.best.nuc.fas,0.262467192
trimmed_NCK2.aligned.fa.best.nuc.fas,0.262467192
trimmed_FKBPL.aligned.fa.best.nuc.fas,0.262743037
trimmed_ZNF883.aligned.fa.best.nuc.fas,0.263157895
trimmed_RNF219.aligned.fa.best.nuc.fas,0.263640532
trimmed_ASB16.aligned.fa.best.nuc.fas,0.265251989
trimmed_REPIN1.aligned.fa.best.nuc.fas,0.265486726
trimmed_PPP6C.aligned.fa.best.nuc.fas,0.26560425
trimmed_ANKEF1.aligned.fa.best.nuc.fas,0.266666667
trimmed_DYRK3.aligned.fa.best.nuc.fas,0.267379679
trimmed_CCNJ.aligned.fa.best.nuc.fas,0.268096515
trimmed_HIST1H2AC.aligned.fa.best.nuc.fas,0.268817204
trimmed_GTF2H2.aligned.fa.best.nuc.fas,0.27100271
trimmed_F2RL1.aligned.fa.best.nuc.fas,0.27173913
trimmed_PCBP2.aligned.fa.best.nuc.fas,0.272479564
trimmed_ZNF540.aligned.fa.best.nuc.fas,0.274725275
trimmed_SNX31.aligned.fa.best.nuc.fas,0.275275275
trimmed_HNRNPF.aligned.fa.best.nuc.fas,0.275689223
trimmed_COL6A5.aligned.fa.best.nuc.fas,0.276391555
trimmed_SLC30A8.aligned.fa.best.nuc.fas,0.277777778
trimmed_VSIG2.aligned.fa.best.nuc.fas,0.278009452
trimmed_KCNJ16.aligned.fa.best.nuc.fas,0.278440732
trimmed_OR2J3.aligned.fa.best.nuc.fas,0.279199628
trimmed_HTR5A.aligned.fa.best.nuc.fas,0.280112045
trimmed_RFC3.aligned.fa.best.nuc.fas,0.280112045
trimmed_OR5I1.aligned.fa.best.nuc.fas,0.281350482
trimmed_OR8B4.aligned.fa.best.nuc.fas,0.282258065
trimmed_TUBA4A.aligned.fa.best.nuc.fas,0.284900285
trimmed_AADACL3.aligned.fa.best.nuc.fas,0.285714286
trimmed_MCL1.aligned.fa.best.nuc.fas,0.285714286
trimmed_KCTD16.aligned.fa.best.nuc.fas,0.286738351
trimmed_HMG20A.aligned.fa.best.nuc.fas,0.287356322
trimmed_OR13G1.aligned.fa.best.nuc.fas,0.288600289
trimmed_OR13C3.aligned.fa.best.nuc.fas,0.289017341
trimmed_ZNF441.aligned.fa.best.nuc.fas,0.29154519
trimmed_CSNK1A1.aligned.fa.best.nuc.fas,0.292397661
trimmed_GNB4.aligned.fa.best.nuc.fas,0.293255132
trimmed_PACSIN1.aligned.fa.best.nuc.fas,0.294117647
trimmed_IFIT1B.aligned.fa.best.nuc.fas,0.295857988
trimmed_GABRA5.aligned.fa.best.nuc.fas,0.297029703
trimmed_ABI3.aligned.fa.best.nuc.fas,0.297250433
trimmed_HNRNPA1.aligned.fa.best.nuc.fas,0.298507463
trimmed_DNAJB4.aligned.fa.best.nuc.fas,0.301204819
trimmed_TAAR5.aligned.fa.best.nuc.fas,0.301204819
trimmed_SEMA6C.aligned.fa.best.nuc.fas,0.302704814
trimmed_KLHDC2.aligned.fa.best.nuc.fas,0.303951368
trimmed_DHH.aligned.fa.best.nuc.fas,0.304054054
trimmed_OR6C75.aligned.fa.best.nuc.fas,0.305250305
trimmed_RPRD1B.aligned.fa.best.nuc.fas,0.305810398
trimmed_LGALS3BP.aligned.fa.best.nuc.fas,0.307692308
trimmed_NUDT18.aligned.fa.best.nuc.fas,0.308641975
trimmed_PARD6B.aligned.fa.best.nuc.fas,0.308641975
trimmed_OR52N4.aligned.fa.best.nuc.fas,0.310559006
trimmed_GPR12.aligned.fa.best.nuc.fas,0.31152648
trimmed_ZKSCAN8.aligned.fa.best.nuc.fas,0.311958406
trimmed_CA12.aligned.fa.best.nuc.fas,0.3125
trimmed_OR7A5.aligned.fa.best.nuc.fas,0.313479624
trimmed_KLF3.aligned.fa.best.nuc.fas,0.314009662
trimmed_OR51Q1.aligned.fa.best.nuc.fas,0.314465409
trimmed_OR2AG2.aligned.fa.best.nuc.fas,0.315457413
trimmed_RNF41.aligned.fa.best.nuc.fas,0.315457413
trimmed_OR10A4.aligned.fa.best.nuc.fas,0.316455696
trimmed_OR12D3.aligned.fa.best.nuc.fas,0.316455696
trimmed_OR2H1.aligned.fa.best.nuc.fas,0.316455696
trimmed_STRADA.aligned.fa.best.nuc.fas,0.316455696
trimmed_EPHA7.aligned.fa.best.nuc.fas,0.317348378
trimmed_DUSP2.aligned.fa.best.nuc.fas,0.317460317
trimmed_OR6C6.aligned.fa.best.nuc.fas,0.317460317
trimmed_OR7G2.aligned.fa.best.nuc.fas,0.317460317
trimmed_ZNF785.aligned.fa.best.nuc.fas,0.317460317
trimmed_SGTA.aligned.fa.best.nuc.fas,0.318471338
trimmed_ANKRA2.aligned.fa.best.nuc.fas,0.319488818
trimmed_GABRB1.aligned.fa.best.nuc.fas,0.319488818
trimmed_OR51B5.aligned.fa.best.nuc.fas,0.319488818
trimmed_OR8G1.aligned.fa.best.nuc.fas,0.320512821
trimmed_OR8G5.aligned.fa.best.nuc.fas,0.320512821
trimmed_TNC.aligned.fa.best.nuc.fas,0.320850914
trimmed_NTRK1.aligned.fa.best.nuc.fas,0.321802092
trimmed_MAFB.aligned.fa.best.nuc.fas,0.322580645
trimmed_EPHX4.aligned.fa.best.nuc.fas,0.323624595
trimmed_OR5A1.aligned.fa.best.nuc.fas,0.323624595
trimmed_RING1.aligned.fa.best.nuc.fas,0.324675325
trimmed_PTGFRN.aligned.fa.best.nuc.fas,0.32655641
trimmed_PEX2.aligned.fa.best.nuc.fas,0.326797386
trimmed_TRIB1.aligned.fa.best.nuc.fas,0.326797386
trimmed_SDR16C5.aligned.fa.best.nuc.fas,0.327380952
trimmed_OR51I1.aligned.fa.best.nuc.fas,0.327868852
trimmed_PCSK9.aligned.fa.best.nuc.fas,0.328904092
trimmed_STUB1.aligned.fa.best.nuc.fas,0.328947368
trimmed_ICAM2.aligned.fa.best.nuc.fas,0.329380764
trimmed_ERCC6.aligned.fa.best.nuc.fas,0.330421147
trimmed_ANKMY2.aligned.fa.best.nuc.fas,0.331125828
trimmed_EHF.aligned.fa.best.nuc.fas,0.332225914
trimmed_OR4E1.aligned.fa.best.nuc.fas,0.334448161
trimmed_HFE.aligned.fa.best.nuc.fas,0.33557047
trimmed_HLA-H.aligned.fa.best.nuc.fas,0.33557047
trimmed_TSSK3.aligned.fa.best.nuc.fas,0.337078652
trimmed_ACTC1.aligned.fa.best.nuc.fas,0.337837838
trimmed_RABEPK.aligned.fa.best.nuc.fas,0.340136054
trimmed_ELAVL4.aligned.fa.best.nuc.fas,0.340599455
trimmed_OSR1.aligned.fa.best.nuc.fas,0.341296928
trimmed_TAF9B.aligned.fa.best.nuc.fas,0.341530055
trimmed_CCND2.aligned.fa.best.nuc.fas,0.344827586
trimmed_RRAD.aligned.fa.best.nuc.fas,0.347222222
trimmed_TUBA1C.aligned.fa.best.nuc.fas,0.347222222
trimmed_MAP3K8.aligned.fa.best.nuc.fas,0.349462366
trimmed_C2orf47.aligned.fa.best.nuc.fas,0.34965035
trimmed_KDSR.aligned.fa.best.nuc.fas,0.352112676
trimmed_KLHDC3.aligned.fa.best.nuc.fas,0.353731871
trimmed_GABPA.aligned.fa.best.nuc.fas,0.354166667
trimmed_TRIB3.aligned.fa.best.nuc.fas,0.354520132
trimmed_EPHA3.aligned.fa.best.nuc.fas,0.355691057
trimmed_PDX1.aligned.fa.best.nuc.fas,0.357142857
trimmed_KLK10.aligned.fa.best.nuc.fas,0.36101083
trimmed_HSD11B2.aligned.fa.best.nuc.fas,0.364963504
trimmed_STAC.aligned.fa.best.nuc.fas,0.364963504
trimmed_TSSK6.aligned.fa.best.nuc.fas,0.364963504
trimmed_TAP1.aligned.fa.best.nuc.fas,0.36701209
trimmed_RDH12.aligned.fa.best.nuc.fas,0.36900369
trimmed_SRSF5.aligned.fa.best.nuc.fas,0.36900369
trimmed_SEC22C.aligned.fa.best.nuc.fas,0.369623656
trimmed_CDK2.aligned.fa.best.nuc.fas,0.37593985
trimmed_RAPSN.aligned.fa.best.nuc.fas,0.37677305
trimmed_BTBD7.aligned.fa.best.nuc.fas,0.378450579
trimmed_KCTD4.aligned.fa.best.nuc.fas,0.384615385
trimmed_KLF6.aligned.fa.best.nuc.fas,0.386100386
trimmed_RGS9BP.aligned.fa.best.nuc.fas,0.386847195
trimmed_SERPINB8.aligned.fa.best.nuc.fas,0.387067395
trimmed_KBTBD13.aligned.fa.best.nuc.fas,0.387596899
trimmed_KLF1.aligned.fa.best.nuc.fas,0.387811634
trimmed_NR0B2.aligned.fa.best.nuc.fas,0.389105058
trimmed_HMOX1.aligned.fa.best.nuc.fas,0.390070922
trimmed_DUSP6.aligned.fa.best.nuc.fas,0.390625
trimmed_HIST1H2BB.aligned.fa.best.nuc.fas,0.393700787
trimmed_AQP2.aligned.fa.best.nuc.fas,0.398406375
trimmed_TNFSF13.aligned.fa.best.nuc.fas,0.398406375
trimmed_MIF.aligned.fa.best.nuc.fas,0.398724083
trimmed_POU1F1.aligned.fa.best.nuc.fas,0.399543379
trimmed_CA2.aligned.fa.best.nuc.fas,0.4
trimmed_TNFSF12.aligned.fa.best.nuc.fas,0.4
trimmed_PRKAB2.aligned.fa.best.nuc.fas,0.401606426
trimmed_OPRL1.aligned.fa.best.nuc.fas,0.403225806
trimmed_ZBTB9.aligned.fa.best.nuc.fas,0.4036133
trimmed_YWHAB.aligned.fa.best.nuc.fas,0.4048583
trimmed_LRRC57.aligned.fa.best.nuc.fas,0.40560472
trimmed_BACH1.aligned.fa.best.nuc.fas,0.407055631
trimmed_RNF19A.aligned.fa.best.nuc.fas,0.407664085
trimmed_HSDL1.aligned.fa.best.nuc.fas,0.408163265
trimmed_PSMB7.aligned.fa.best.nuc.fas,0.408163265
trimmed_RND3.aligned.fa.best.nuc.fas,0.408163265
trimmed_THBS1.aligned.fa.best.nuc.fas,0.413105413
trimmed_BRF1.aligned.fa.best.nuc.fas,0.41322314
trimmed_CLEC9A.aligned.fa.best.nuc.fas,0.414937759
trimmed_OR51V1.aligned.fa.best.nuc.fas,0.414937759
trimmed_NMI.aligned.fa.best.nuc.fas,0.416666667
trimmed_TNFSF14.aligned.fa.best.nuc.fas,0.416666667
trimmed_IRF5.aligned.fa.best.nuc.fas,0.419019858
